timestamp,dhi,temp,dayofweek
datetime,int,int,int
T,,,
2019-03-27T21:00:00Z,0,24.1,5
2019-03-27T22:00:00Z,2,24.6,5
2019-03-27T23:00:00Z,51,25.8,5
2019-03-28T00:00:00Z,110,27,5
2019-03-28T01:00:00Z,132,28.1,5
2019-03-28T02:00:00Z,148,29.1,6
2019-03-28T03:00:00Z,393,30,6
2019-03-28T04:00:00Z,492,30.6,6
2019-03-28T05:00:00Z,496,31,6
2019-03-28T06:00:00Z,455,31.3,6
2019-03-28T07:00:00Z,404,31.1,6
2019-03-28T08:00:00Z,295,30.4,6
2019-03-28T09:00:00Z,167,29.7,6
2019-03-28T10:00:00Z,60,29.3,6
2019-03-28T11:00:00Z,2,29,6
2019-03-28T12:00:00Z,0,28.8,6
2019-03-28T13:00:00Z,0,28.1,6
2019-03-28T14:00:00Z,0,27,6
2019-03-28T15:00:00Z,0,26,6
2019-03-28T16:00:00Z,0,25.3,6
2019-03-28T17:00:00Z,0,24.8,6
2019-03-28T18:00:00Z,0,24.4,6
2019-03-28T19:00:00Z,0,24,6
2019-03-28T20:00:00Z,0,23.8,6
2019-03-28T21:00:00Z,0,23.6,6
2019-03-28T22:00:00Z,2,24.1,6
2019-03-28T23:00:00Z,57,25.4,6
2019-03-29T00:00:00Z,124,26.7,6
2019-03-29T01:00:00Z,142,27.8,6
2019-03-29T02:00:00Z,198,28.8,6
2019-03-29T03:00:00Z,481,29.7,6
2019-03-29T04:00:00Z,514,30.5,6
2019-03-29T05:00:00Z,370,30.9,6
2019-03-29T06:00:00Z,266,31.4,6
2019-03-29T07:00:00Z,168,31.4,6
2019-03-29T08:00:00Z,110,31,6
2019-03-29T09:00:00Z,92,30.5,6
2019-03-29T10:00:00Z,53,30,6
2019-03-29T11:00:00Z,2,29.5,6
2019-03-29T12:00:00Z,0,28.9,6
2019-03-29T13:00:00Z,0,28,6
2019-03-29T14:00:00Z,0,26.8,6
2019-03-29T15:00:00Z,0,25.6,6
2019-03-29T16:00:00Z,0,24.7,6
2019-03-29T17:00:00Z,0,24.2,6
2019-03-29T18:00:00Z,0,23.7,6
2019-03-29T19:00:00Z,0,23.4,6
2019-03-29T20:00:00Z,0,23.2,6
2019-03-29T21:00:00Z,0,23,6
2019-03-29T22:00:00Z,2,23.7,6
2019-03-29T23:00:00Z,53,25.1,6
2019-03-30T00:00:00Z,107,26.5,6
2019-03-30T01:00:00Z,129,27.8,6
2019-03-30T02:00:00Z,155,28.7,0
2019-03-30T03:00:00Z,325,29.7,0
2019-03-30T04:00:00Z,464,30.5,0
2019-03-30T05:00:00Z,516,31,0
2019-03-30T06:00:00Z,372,31.4,0
2019-03-30T07:00:00Z,287,31.4,0
2019-03-30T08:00:00Z,260,30.7,0
2019-03-30T09:00:00Z,176,30.1,0
2019-03-30T10:00:00Z,61,29.5,0
2019-03-30T11:00:00Z,2,29,0
2019-03-30T12:00:00Z,0,28.4,0
2019-03-30T13:00:00Z,0,27.7,0
2019-03-30T14:00:00Z,0,26.7,0
2019-03-30T15:00:00Z,0,25.7,0
2019-03-30T16:00:00Z,0,25,0
2019-03-30T17:00:00Z,0,24.5,0
2019-03-30T18:00:00Z,0,24.1,0
2019-03-30T19:00:00Z,0,23.7,0
2019-03-30T20:00:00Z,0,23.4,0
2019-03-30T21:00:00Z,0,23.1,0
2019-03-30T22:00:00Z,2,23.7,0
2019-03-30T23:00:00Z,54,25.1,0
2019-03-31T00:00:00Z,103,26.5,0
2019-03-31T01:00:00Z,125,27.8,0
2019-03-31T02:00:00Z,139,28.8,0
2019-03-31T03:00:00Z,161,29.8,0
2019-03-31T04:00:00Z,416,30.5,0
2019-03-31T05:00:00Z,459,30.9,0
2019-03-31T06:00:00Z,368,31.3,0
2019-03-31T07:00:00Z,379,31.2,0
2019-03-31T08:00:00Z,278,30.5,0
2019-03-31T09:00:00Z,163,29.9,0
2019-03-31T10:00:00Z,49,29.4,0
2019-03-31T11:00:00Z,2,29,0
2019-03-31T12:00:00Z,0,28.7,0
2019-03-31T13:00:00Z,0,27.9,0
2019-03-31T14:00:00Z,0,26.7,0
2019-03-31T15:00:00Z,0,25.6,0
2019-03-31T16:00:00Z,0,24.8,0
2019-03-31T17:00:00Z,0,24.4,0
2019-03-31T18:00:00Z,0,24,0
2019-03-31T19:00:00Z,0,23.7,0
2019-03-31T20:00:00Z,0,23.5,0
2019-03-31T21:00:00Z,0,23.3,0
2019-03-31T22:00:00Z,2,24,0
2019-03-31T23:00:00Z,55,25.6,0
2019-04-01T00:00:00Z,113,27.1,0
2019-04-01T01:00:00Z,132,28.3,0
2019-04-01T02:00:00Z,177,29.1,1
2019-04-01T03:00:00Z,389,29.9,1
2019-04-01T04:00:00Z,410,30.5,1
2019-04-01T05:00:00Z,460,30.9,1
2019-04-01T06:00:00Z,486,31.3,1
2019-04-01T07:00:00Z,400,31.1,1
2019-04-01T08:00:00Z,294,30.5,1
2019-04-01T09:00:00Z,142,29.8,1
2019-04-01T10:00:00Z,51,29.2,1
2019-04-01T11:00:00Z,2,28.7,1
2019-04-01T12:00:00Z,0,28.1,1
2019-04-01T13:00:00Z,0,27.4,1
2019-04-01T14:00:00Z,0,26.4,1
2019-04-01T15:00:00Z,0,25.5,1
2019-04-01T16:00:00Z,0,24.8,1
2019-04-01T17:00:00Z,0,24.4,1
2019-04-01T18:00:00Z,0,24,1
2019-04-01T19:00:00Z,0,23.6,1
2019-04-01T20:00:00Z,0,23.3,1
2019-04-01T21:00:00Z,0,23,1
2019-04-01T22:00:00Z,2,23.6,1
2019-04-01T23:00:00Z,54,25.1,1
2019-04-02T00:00:00Z,107,26.6,1
2019-04-02T01:00:00Z,126,27.8,1
2019-04-02T02:00:00Z,142,28.7,1
2019-04-02T03:00:00Z,157,29.6,1
2019-04-02T04:00:00Z,168,30.3,1
2019-04-02T05:00:00Z,169,30.7,1
2019-04-02T06:00:00Z,335,31,1
2019-04-02T07:00:00Z,364,30.9,1
2019-04-02T08:00:00Z,290,30.3,1
2019-04-02T09:00:00Z,181,29.6,1
2019-04-02T10:00:00Z,61,29,1
2019-04-02T11:00:00Z,2,28.5,1
2019-04-02T12:00:00Z,0,27.9,1
2019-04-02T13:00:00Z,0,27.3,1
2019-04-02T14:00:00Z,0,26.5,1
2019-04-02T15:00:00Z,0,25.7,1
2019-04-02T16:00:00Z,0,25.1,1
2019-04-02T17:00:00Z,0,24.6,1
2019-04-02T18:00:00Z,0,24.2,1
2019-04-02T19:00:00Z,0,23.8,1
2019-04-02T20:00:00Z,0,23.5,1
2019-04-02T21:00:00Z,0,23.1,1
2019-04-02T22:00:00Z,2,23.7,1
2019-04-02T23:00:00Z,55,25.1,1
2019-04-03T00:00:00Z,123,26.5,1
2019-04-03T01:00:00Z,132,27.5,1
2019-04-03T02:00:00Z,214,27.9,2
2019-04-03T03:00:00Z,423,28.4,2
2019-04-03T04:00:00Z,485,28.5,2
2019-04-03T05:00:00Z,385,28.4,2
2019-04-03T06:00:00Z,392,28.3,2
2019-04-03T07:00:00Z,360,27.9,2
2019-04-03T08:00:00Z,252,27.1,2
2019-04-03T09:00:00Z,115,26.4,2
2019-04-03T10:00:00Z,49,26.1,2
2019-04-03T11:00:00Z,2,26.5,2
2019-04-03T12:00:00Z,0,26.8,2
2019-04-03T13:00:00Z,0,26.6,2
2019-04-03T14:00:00Z,0,26,2
2019-04-03T15:00:00Z,0,25.3,2
2019-04-03T16:00:00Z,0,24.8,2
2019-04-03T17:00:00Z,0,24.5,2
2019-04-03T18:00:00Z,0,24.2,2
2019-04-03T19:00:00Z,0,23.9,2
2019-04-03T20:00:00Z,0,23.6,2
2019-04-03T21:00:00Z,0,23.4,2
2019-04-03T22:00:00Z,2,23.9,2
2019-04-03T23:00:00Z,58,25.2,2
2019-04-04T00:00:00Z,114,26.5,2
2019-04-04T01:00:00Z,136,27.6,2
2019-04-04T02:00:00Z,164,28.6,2
2019-04-04T03:00:00Z,347,29.6,2
2019-04-04T04:00:00Z,335,30.3,2
2019-04-04T05:00:00Z,389,30.6,2
2019-04-04T06:00:00Z,386,30.9,2
2019-04-04T07:00:00Z,325,30.8,2
2019-04-04T08:00:00Z,157,30,2
2019-04-04T09:00:00Z,144,29.3,2
2019-04-04T10:00:00Z,54,28.8,2
2019-04-04T11:00:00Z,2,28.3,2
2019-04-04T12:00:00Z,0,27.9,2
2019-04-04T13:00:00Z,0,27.3,2
2019-04-04T14:00:00Z,0,26.5,2
2019-04-04T15:00:00Z,0,25.8,2
2019-04-04T16:00:00Z,0,25.2,2
2019-04-04T17:00:00Z,0,24.7,2
2019-04-04T18:00:00Z,0,24.3,2
2019-04-04T19:00:00Z,0,23.8,2
2019-04-04T20:00:00Z,0,23.5,2
2019-04-04T21:00:00Z,0,23.2,2
2019-04-04T22:00:00Z,2,23.7,2
2019-04-04T23:00:00Z,62,25.2,2
2019-04-05T00:00:00Z,176,26.6,2
2019-04-05T01:00:00Z,234,27.8,2
2019-04-05T02:00:00Z,418,28.6,3
2019-04-05T03:00:00Z,488,29.4,3
2019-04-05T04:00:00Z,340,30.1,3
2019-04-05T05:00:00Z,522,30.7,3
2019-04-05T06:00:00Z,491,31.3,3
2019-04-05T07:00:00Z,406,31.3,3
2019-04-05T08:00:00Z,291,30.8,3
2019-04-05T09:00:00Z,172,30.3,3
2019-04-05T10:00:00Z,56,29.8,3
2019-04-05T11:00:00Z,2,29.4,3
2019-04-05T12:00:00Z,0,28.9,3
2019-04-05T13:00:00Z,0,28.2,3
2019-04-05T14:00:00Z,0,27.2,3
2019-04-05T15:00:00Z,0,26.3,3
2019-04-05T16:00:00Z,0,25.5,3
2019-04-05T17:00:00Z,0,24.9,3
2019-04-05T18:00:00Z,0,24.3,3
2019-04-05T19:00:00Z,0,23.9,3
2019-04-05T20:00:00Z,0,23.5,3
2019-04-05T21:00:00Z,0,23.1,3
2019-04-05T22:00:00Z,2,23.8,3
2019-04-05T23:00:00Z,59,25.5,3
2019-04-06T00:00:00Z,111,27.2,3
2019-04-06T01:00:00Z,143,28.4,3
2019-04-06T02:00:00Z,316,29.2,3
2019-04-06T03:00:00Z,429,29.9,3
2019-04-06T04:00:00Z,500,30.6,3
2019-04-06T05:00:00Z,485,31.1,3
2019-04-06T06:00:00Z,430,31.6,3
2019-04-06T07:00:00Z,135,31.6,3
2019-04-06T08:00:00Z,114,31.2,3
2019-04-06T09:00:00Z,92,30.8,3
2019-04-06T10:00:00Z,54,30.3,3
2019-04-06T11:00:00Z,2,29.7,3
2019-04-06T12:00:00Z,0,29.1,3
2019-04-06T13:00:00Z,0,28.2,3
2019-04-06T14:00:00Z,0,27.2,3
2019-04-06T15:00:00Z,0,26.1,3
2019-04-06T16:00:00Z,0,25.4,3
2019-04-06T17:00:00Z,0,24.9,3
2019-04-06T18:00:00Z,0,24.5,3
2019-04-06T19:00:00Z,0,24.1,3
2019-04-06T20:00:00Z,0,23.8,3
2019-04-06T21:00:00Z,0,23.5,3
2019-04-06T22:00:00Z,2,24.1,3
2019-04-06T23:00:00Z,69,25.7,3
2019-04-07T00:00:00Z,155,27.2,3
2019-04-07T01:00:00Z,134,28.6,3
2019-04-07T02:00:00Z,188,29.7,4
2019-04-07T03:00:00Z,334,30.7,4
2019-04-07T04:00:00Z,306,31.6,4
2019-04-07T05:00:00Z,344,32.2,4
2019-04-07T06:00:00Z,243,32.8,4
2019-04-07T07:00:00Z,210,32.9,4
2019-04-07T08:00:00Z,118,32.4,4
2019-04-07T09:00:00Z,89,32,4
2019-04-07T10:00:00Z,52,31.3,4
2019-04-07T11:00:00Z,2,30.4,4
2019-04-07T12:00:00Z,0,29.4,4
2019-04-07T13:00:00Z,0,28.6,4
2019-04-07T14:00:00Z,0,28,4
2019-04-07T15:00:00Z,0,27.3,4
2019-04-07T16:00:00Z,0,26.6,4
2019-04-07T17:00:00Z,0,25.8,4
2019-04-07T18:00:00Z,0,25.1,4
2019-04-07T19:00:00Z,0,24.6,4
2019-04-07T20:00:00Z,0,24.4,4
2019-04-07T21:00:00Z,0,24.1,4
2019-04-07T22:00:00Z,3,25,4
2019-04-07T23:00:00Z,60,27,4
2019-04-08T00:00:00Z,108,29,4
2019-04-08T01:00:00Z,131,30.2,4
2019-04-08T02:00:00Z,147,30.5,4
2019-04-08T03:00:00Z,233,30.9,4
2019-04-08T04:00:00Z,206,31.3,4
2019-04-08T05:00:00Z,453,31.6,4
2019-04-08T06:00:00Z,349,32,4
2019-04-08T07:00:00Z,347,31.9,4
2019-04-08T08:00:00Z,222,31.2,4
2019-04-08T09:00:00Z,114,30.6,4
2019-04-08T10:00:00Z,48,30.1,4
2019-04-08T11:00:00Z,2,29.5,4
2019-04-08T12:00:00Z,0,29,4
2019-04-08T13:00:00Z,0,28.4,4
2019-04-08T14:00:00Z,0,27.6,4
2019-04-08T15:00:00Z,0,26.8,4
2019-04-08T16:00:00Z,0,26.2,4
2019-04-08T17:00:00Z,0,25.7,4
2019-04-08T18:00:00Z,0,25.2,4
2019-04-08T19:00:00Z,0,24.9,4
2019-04-08T20:00:00Z,0,24.7,4
2019-04-08T21:00:00Z,0,24.5,4
2019-04-08T22:00:00Z,2,25.1,4
2019-04-08T23:00:00Z,52,26.4,4
2019-04-09T00:00:00Z,164,27.8,4
2019-04-09T01:00:00Z,305,28.8,4
2019-04-09T02:00:00Z,375,29.5,5
2019-04-09T03:00:00Z,459,30.2,5
2019-04-09T04:00:00Z,493,30.8,5
2019-04-09T05:00:00Z,429,31.3,5
2019-04-09T06:00:00Z,352,31.8,5
2019-04-09T07:00:00Z,164,31.6,5
2019-04-09T08:00:00Z,169,30.8,5
2019-04-09T09:00:00Z,147,30,5
2019-04-09T10:00:00Z,50,29.5,5
2019-04-09T11:00:00Z,2,29.2,5
2019-04-09T12:00:00Z,0,28.9,5
2019-04-09T13:00:00Z,0,28.4,5
2019-04-09T14:00:00Z,0,27.7,5
2019-04-09T15:00:00Z,0,27.1,5
2019-04-09T16:00:00Z,0,26.6,5
2019-04-09T17:00:00Z,0,26.2,5
2019-04-09T18:00:00Z,0,25.8,5
2019-04-09T19:00:00Z,0,25.5,5
2019-04-09T20:00:00Z,0,25.2,5
2019-04-09T21:00:00Z,0,24.9,5
2019-04-09T22:00:00Z,2,25.5,5
2019-04-09T23:00:00Z,65,27,5
2019-04-10T00:00:00Z,128,28.4,5
2019-04-10T01:00:00Z,166,29.5,5
2019-04-10T02:00:00Z,386,30.4,5
2019-04-10T03:00:00Z,486,31.2,5
2019-04-10T04:00:00Z,538,31.7,5
2019-04-10T05:00:00Z,521,32,5
2019-04-10T06:00:00Z,406,32.2,5
2019-04-10T07:00:00Z,350,31.9,5
2019-04-10T08:00:00Z,221,31.1,5
2019-04-10T09:00:00Z,146,30.2,5
2019-04-10T10:00:00Z,49,29.7,5
2019-04-10T11:00:00Z,2,29.6,5
2019-04-10T12:00:00Z,0,29.5,5
2019-04-10T13:00:00Z,0,28.9,5
2019-04-10T14:00:00Z,0,27.7,5
2019-04-10T15:00:00Z,0,26.5,5
2019-04-10T16:00:00Z,0,25.8,5
2019-04-10T17:00:00Z,0,25.5,5
2019-04-10T18:00:00Z,0,25.2,5
2019-04-10T19:00:00Z,0,24.9,5
2019-04-10T20:00:00Z,0,24.7,5
2019-04-10T21:00:00Z,0,24.5,5
2019-04-10T22:00:00Z,2,25.1,5
2019-04-10T23:00:00Z,74,26.4,5
2019-04-11T00:00:00Z,170,27.7,5
2019-04-11T01:00:00Z,281,28.8,5
2019-04-11T02:00:00Z,365,29.7,6
2019-04-11T03:00:00Z,406,30.6,6
2019-04-11T04:00:00Z,526,31,6
2019-04-11T05:00:00Z,530,30.9,6
2019-04-11T06:00:00Z,457,30.9,6
2019-04-11T07:00:00Z,352,30.4,6
2019-04-11T08:00:00Z,269,29.5,6
2019-04-11T09:00:00Z,177,28.6,6
2019-04-11T10:00:00Z,57,28.2,6
2019-04-11T11:00:00Z,1,28.4,6
2019-04-11T12:00:00Z,0,28.6,6
2019-04-11T13:00:00Z,0,28.4,6
2019-04-11T14:00:00Z,0,27.8,6
2019-04-11T15:00:00Z,0,27.3,6
2019-04-11T16:00:00Z,0,26.8,6
2019-04-11T17:00:00Z,0,26.4,6
2019-04-11T18:00:00Z,0,26,6
2019-04-11T19:00:00Z,0,25.7,6
2019-04-11T20:00:00Z,0,25.5,6
2019-04-11T21:00:00Z,0,25.3,6
2019-04-11T22:00:00Z,3,25.7,6
2019-04-11T23:00:00Z,71,26.7,6
2019-04-12T00:00:00Z,119,27.8,6
2019-04-12T01:00:00Z,188,28.4,6
2019-04-12T02:00:00Z,391,28.7,6
2019-04-12T03:00:00Z,472,28.9,6
2019-04-12T04:00:00Z,433,29,6
2019-04-12T05:00:00Z,512,28.9,6
2019-04-12T06:00:00Z,302,28.8,6
2019-04-12T07:00:00Z,116,28.5,6
2019-04-12T08:00:00Z,299,28,6
2019-04-12T09:00:00Z,165,27.4,6
2019-04-12T10:00:00Z,48,27.3,6
2019-04-12T11:00:00Z,2,27.7,6
2019-04-12T12:00:00Z,0,28.1,6
2019-04-12T13:00:00Z,0,27.9,6
2019-04-12T14:00:00Z,0,27,6
2019-04-12T15:00:00Z,0,26.2,6
2019-04-12T16:00:00Z,0,25.7,6
2019-04-12T17:00:00Z,0,25.4,6
2019-04-12T18:00:00Z,0,25.1,6
2019-04-12T19:00:00Z,0,24.9,6
2019-04-12T20:00:00Z,0,24.8,6
2019-04-12T21:00:00Z,0,24.7,6
2019-04-12T22:00:00Z,3,25.3,6
2019-04-12T23:00:00Z,65,26.7,6
2019-04-13T00:00:00Z,136,28.1,6
2019-04-13T01:00:00Z,227,28.9,6
2019-04-13T02:00:00Z,329,29.1,0
2019-04-13T03:00:00Z,355,29.3,0
2019-04-13T04:00:00Z,490,29.5,0
2019-04-13T05:00:00Z,314,29.7,0
2019-04-13T06:00:00Z,269,29.9,0
2019-04-13T07:00:00Z,236,29.7,0
2019-04-13T08:00:00Z,212,29,0
2019-04-13T09:00:00Z,172,28.3,0
2019-04-13T10:00:00Z,61,28.2,0
2019-04-13T11:00:00Z,2,28.6,0
2019-04-13T12:00:00Z,0,29,0
2019-04-13T13:00:00Z,0,28.8,0
2019-04-13T14:00:00Z,0,28,0
2019-04-13T15:00:00Z,0,27.2,0
2019-04-13T16:00:00Z,0,26.7,0
2019-04-13T17:00:00Z,0,26.3,0
2019-04-13T18:00:00Z,0,25.9,0
2019-04-13T19:00:00Z,0,25.6,0
2019-04-13T20:00:00Z,0,25.3,0
2019-04-13T21:00:00Z,0,24.9,0
2019-04-13T22:00:00Z,3,25.4,0
2019-04-13T23:00:00Z,71,26.6,0
2019-04-14T00:00:00Z,129,27.9,0
2019-04-14T01:00:00Z,144,29,0
2019-04-14T02:00:00Z,338,29.9,0
2019-04-14T03:00:00Z,322,30.7,0
2019-04-14T04:00:00Z,380,31.4,0
2019-04-14T05:00:00Z,455,31.8,0
2019-04-14T06:00:00Z,353,32.2,0
2019-04-14T07:00:00Z,295,32.2,0
2019-04-14T08:00:00Z,197,31.9,0
2019-04-14T09:00:00Z,100,31.5,0
2019-04-14T10:00:00Z,54,31.1,0
2019-04-14T11:00:00Z,2,30.6,0
2019-04-14T12:00:00Z,0,30.1,0
2019-04-14T13:00:00Z,0,29.3,0
2019-04-14T14:00:00Z,0,28.2,0
2019-04-14T15:00:00Z,0,27.2,0
2019-04-14T16:00:00Z,0,26.5,0
2019-04-14T17:00:00Z,0,26.1,0
2019-04-14T18:00:00Z,0,25.6,0
2019-04-14T19:00:00Z,0,25.3,0
2019-04-14T20:00:00Z,0,25.1,0
2019-04-14T21:00:00Z,0,24.9,0
2019-04-14T22:00:00Z,3,25.4,0
2019-04-14T23:00:00Z,53,26.4,0
2019-04-15T00:00:00Z,192,27.4,0
2019-04-15T01:00:00Z,312,28.4,0
2019-04-15T02:00:00Z,424,29.4,1
2019-04-15T03:00:00Z,460,30.4,1
2019-04-15T04:00:00Z,498,31.2,1
2019-04-15T05:00:00Z,516,31.7,1
2019-04-15T06:00:00Z,454,32.2,1
2019-04-15T07:00:00Z,206,32.2,1
2019-04-15T08:00:00Z,175,31.8,1
2019-04-15T09:00:00Z,180,31.4,1
2019-04-15T10:00:00Z,57,30.9,1
2019-04-15T11:00:00Z,2,30.2,1
2019-04-15T12:00:00Z,0,29.4,1
2019-04-15T13:00:00Z,0,28.6,1
2019-04-15T14:00:00Z,0,27.5,1
2019-04-15T15:00:00Z,0,26.5,1
2019-04-15T16:00:00Z,0,25.8,1
2019-04-15T17:00:00Z,0,25.4,1
2019-04-15T18:00:00Z,0,25,1
2019-04-15T19:00:00Z,0,24.7,1
2019-04-15T20:00:00Z,0,24.5,1
2019-04-15T21:00:00Z,0,24.3,1
2019-04-15T22:00:00Z,3,24.9,1
2019-04-15T23:00:00Z,66,26.3,1
2019-04-16T00:00:00Z,136,27.8,1
2019-04-16T01:00:00Z,253,28.9,1
2019-04-16T02:00:00Z,397,29.7,1
2019-04-16T03:00:00Z,395,30.6,1
2019-04-16T04:00:00Z,459,31.1,1
2019-04-16T05:00:00Z,528,31.5,1
2019-04-16T06:00:00Z,459,31.9,1
2019-04-16T07:00:00Z,388,31.9,1
2019-04-16T08:00:00Z,231,31.5,1
2019-04-16T09:00:00Z,96,31.1,1
2019-04-16T10:00:00Z,58,30.7,1
2019-04-16T11:00:00Z,2,30.3,1
2019-04-16T12:00:00Z,0,29.8,1
2019-04-16T13:00:00Z,0,29.1,1
2019-04-16T14:00:00Z,0,28.1,1
2019-04-16T15:00:00Z,0,27.1,1
2019-04-16T16:00:00Z,0,26.4,1
2019-04-16T17:00:00Z,0,25.9,1
2019-04-16T18:00:00Z,0,25.4,1
2019-04-16T19:00:00Z,0,25,1
2019-04-16T20:00:00Z,0,24.8,1
2019-04-16T21:00:00Z,0,24.6,1
2019-04-16T22:00:00Z,3,25.2,1
2019-04-16T23:00:00Z,66,26.6,1
2019-04-17T00:00:00Z,113,28.1,1
2019-04-17T01:00:00Z,180,29.2,1
2019-04-17T02:00:00Z,372,30.2,2
2019-04-17T03:00:00Z,453,31.1,2
2019-04-17T04:00:00Z,330,31.7,2
2019-04-17T05:00:00Z,477,32,2
2019-04-17T06:00:00Z,329,32.3,2
2019-04-17T07:00:00Z,147,32,2
2019-04-17T08:00:00Z,125,31.2,2
2019-04-17T09:00:00Z,104,30.4,2
2019-04-17T10:00:00Z,50,29.9,2
2019-04-17T11:00:00Z,2,29.6,2
2019-04-17T12:00:00Z,0,29.3,2
2019-04-17T13:00:00Z,0,28.8,2
2019-04-17T14:00:00Z,0,28.2,2
2019-04-17T15:00:00Z,0,27.5,2
2019-04-17T16:00:00Z,0,27,2
2019-04-17T17:00:00Z,0,26.6,2
2019-04-17T18:00:00Z,0,26.2,2
2019-04-17T19:00:00Z,0,25.8,2
2019-04-17T20:00:00Z,0,25.5,2
2019-04-17T21:00:00Z,0,25.2,2
2019-04-17T22:00:00Z,3,25.7,2
2019-04-17T23:00:00Z,79,27,2
2019-04-18T00:00:00Z,122,28.2,2
2019-04-18T01:00:00Z,150,29.1,2
2019-04-18T02:00:00Z,249,29.5,2
2019-04-18T03:00:00Z,400,29.9,2
2019-04-18T04:00:00Z,496,30.2,2
2019-04-18T05:00:00Z,510,30.4,2
2019-04-18T06:00:00Z,477,30.5,2
2019-04-18T07:00:00Z,337,30.2,2
2019-04-18T08:00:00Z,295,29.4,2
2019-04-18T09:00:00Z,140,28.6,2
2019-04-18T10:00:00Z,32,28.4,2
2019-04-18T11:00:00Z,2,28.8,2
2019-04-18T12:00:00Z,0,29.3,2
2019-04-18T13:00:00Z,0,29,2
2019-04-18T14:00:00Z,0,28,2
2019-04-18T15:00:00Z,0,27.1,2
2019-04-18T16:00:00Z,0,26.4,2
2019-04-18T17:00:00Z,0,26,2
2019-04-18T18:00:00Z,0,25.6,2
2019-04-18T19:00:00Z,0,25.3,2
2019-04-18T20:00:00Z,0,25.1,2
2019-04-18T21:00:00Z,0,24.9,2
2019-04-18T22:00:00Z,4,25.5,2
2019-04-18T23:00:00Z,68,26.9,2
2019-04-19T00:00:00Z,116,28.4,2
2019-04-19T01:00:00Z,138,29.5,2
2019-04-19T02:00:00Z,208,30.3,3
2019-04-19T03:00:00Z,390,31.1,3
2019-04-19T04:00:00Z,412,31.8,3
2019-04-19T05:00:00Z,382,32.3,3
2019-04-19T06:00:00Z,347,32.7,3
2019-04-19T07:00:00Z,211,32.8,3
2019-04-19T08:00:00Z,183,32.4,3
2019-04-19T09:00:00Z,159,32,3
2019-04-19T10:00:00Z,64,31.4,3
2019-04-19T11:00:00Z,2,30.7,3
2019-04-19T12:00:00Z,0,29.9,3
2019-04-19T13:00:00Z,0,29,3
2019-04-19T14:00:00Z,0,27.9,3
2019-04-19T15:00:00Z,0,26.8,3
2019-04-19T16:00:00Z,0,26,3
2019-04-19T17:00:00Z,0,25.5,3
2019-04-19T18:00:00Z,0,25.1,3
2019-04-19T19:00:00Z,0,24.7,3
2019-04-19T20:00:00Z,0,24.3,3
2019-04-19T21:00:00Z,0,24,3
2019-04-19T22:00:00Z,4,24.7,3
2019-04-19T23:00:00Z,69,26.3,3
2019-04-20T00:00:00Z,114,28,3
2019-04-20T01:00:00Z,131,29.3,3
2019-04-20T02:00:00Z,147,30.2,3
2019-04-20T03:00:00Z,164,31.1,3
2019-04-20T04:00:00Z,178,31.9,3
2019-04-20T05:00:00Z,185,32.4,3
2019-04-20T06:00:00Z,144,32.9,3
2019-04-20T07:00:00Z,123,32.9,3
2019-04-20T08:00:00Z,104,32.4,3
2019-04-20T09:00:00Z,83,31.8,3
2019-04-20T10:00:00Z,48,31.2,3
2019-04-20T11:00:00Z,2,30.5,3
2019-04-20T12:00:00Z,0,29.8,3
2019-04-20T13:00:00Z,0,28.8,3
2019-04-20T14:00:00Z,0,27.7,3
2019-04-20T15:00:00Z,0,26.5,3
2019-04-20T16:00:00Z,0,25.7,3
2019-04-20T17:00:00Z,0,25.2,3
2019-04-20T18:00:00Z,0,24.6,3
2019-04-20T19:00:00Z,0,24.3,3
2019-04-20T20:00:00Z,0,24.1,3
2019-04-20T21:00:00Z,0,23.9,3
2019-04-20T22:00:00Z,5,24.6,3
2019-04-20T23:00:00Z,69,26.3,3
2019-04-21T00:00:00Z,114,27.9,3
2019-04-21T01:00:00Z,136,29.2,3
2019-04-21T02:00:00Z,154,30.3,4
2019-04-21T03:00:00Z,172,31.4,4
2019-04-21T04:00:00Z,218,32.2,4
2019-04-21T05:00:00Z,234,32.7,4
2019-04-21T06:00:00Z,236,33.3,4
2019-04-21T07:00:00Z,208,33.2,4
2019-04-21T08:00:00Z,217,32.6,4
2019-04-21T09:00:00Z,175,32,4
2019-04-21T10:00:00Z,52,31.4,4
2019-04-21T11:00:00Z,2,30.8,4
2019-04-21T12:00:00Z,0,30.2,4
2019-04-21T13:00:00Z,0,29.3,4
2019-04-21T14:00:00Z,0,28.3,4
2019-04-21T15:00:00Z,0,27.2,4
2019-04-21T16:00:00Z,0,26.5,4
2019-04-21T17:00:00Z,0,26,4
2019-04-21T18:00:00Z,0,25.5,4
2019-04-21T19:00:00Z,0,25.1,4
2019-04-21T20:00:00Z,0,24.9,4
2019-04-21T21:00:00Z,0,24.6,4
2019-04-21T22:00:00Z,5,25.3,4
2019-04-21T23:00:00Z,70,27,4
2019-04-22T00:00:00Z,116,28.6,4
2019-04-22T01:00:00Z,171,29.8,4
2019-04-22T02:00:00Z,348,30.6,4
2019-04-22T03:00:00Z,424,31.4,4
2019-04-22T04:00:00Z,400,32,4
2019-04-22T05:00:00Z,443,32.5,4
2019-04-22T06:00:00Z,387,32.9,4
2019-04-22T07:00:00Z,361,32.8,4
2019-04-22T08:00:00Z,279,32.1,4
