timestamp,dhi,timeofday,dayofweek,temp,cloud
datetime,int,int,int,int,int
T,,,,,
2019-08-20T21:00:00Z,0,60,1,26.8,33.1
2019-08-20T22:00:00Z,1,120,1,27,72.5
2019-08-20T23:00:00Z,73,180,1,27.5,11.9
2019-08-21T00:00:00Z,184,240,1,27.9,35.7
2019-08-21T01:00:00Z,184,300,1,28.6,67.7
2019-08-21T02:00:00Z,173,360,2,29.5,77.9
2019-08-21T03:00:00Z,352,420,2,30.2,55.7
2019-08-21T04:00:00Z,278,480,2,30.4,6.3
2019-08-21T05:00:00Z,210,540,2,30.3,1.2
2019-08-21T06:00:00Z,185,600,2,30.2,1.2
2019-08-21T07:00:00Z,312,660,2,30.1,15.7
2019-08-21T08:00:00Z,268,720,2,29.8,20.3
2019-08-21T09:00:00Z,155,780,2,29.1,43.2
2019-08-21T10:00:00Z,21,840,2,28.3,78.5
2019-08-21T11:00:00Z,2,900,2,27.9,59.5
2019-08-21T12:00:00Z,0,960,2,27.5,58.9
2019-08-21T13:00:00Z,0,1020,2,27.3,57.8
2019-08-21T14:00:00Z,0,1080,2,26.9,52.8
2019-08-21T15:00:00Z,0,1140,2,26.6,52.8
2019-08-21T16:00:00Z,0,1200,2,26.5,52.1
2019-08-21T17:00:00Z,0,1260,2,26.4,50.8
2019-08-21T18:00:00Z,0,0,2,26.5,48.3
2019-08-21T19:00:00Z,0,60,2,26.4,63.5
2019-08-21T20:00:00Z,0,120,2,26.1,62.7
2019-08-21T21:00:00Z,0,180,2,25.8,58.1
2019-08-21T22:00:00Z,3,240,2,25.7,39
2019-08-21T23:00:00Z,77,300,2,25.9,25.9
2019-08-22T00:00:00Z,192,360,2,26.7,31.3
2019-08-22T01:00:00Z,255,420,2,27.7,54.8
2019-08-22T02:00:00Z,361,480,2,28.4,51.1
2019-08-22T03:00:00Z,482,540,2,29,40.3
2019-08-22T04:00:00Z,536,600,2,29.5,34.6
2019-08-22T05:00:00Z,479,660,2,30,23.3
2019-08-22T06:00:00Z,350,720,2,30,14.3
2019-08-22T07:00:00Z,408,780,2,29.9,37.8
2019-08-22T08:00:00Z,269,840,2,29.7,50.8
2019-08-22T09:00:00Z,121,900,2,29.2,65.4
2019-08-22T10:00:00Z,42,960,2,28.3,63.4
2019-08-22T11:00:00Z,3,1020,2,27.5,38.9
2019-08-22T12:00:00Z,0,1080,2,27.3,59.5
2019-08-22T13:00:00Z,0,1140,2,27.3,78.7
2019-08-22T14:00:00Z,0,1200,2,27,81.5
2019-08-22T15:00:00Z,0,1260,2,26.6,81.2
2019-08-22T16:00:00Z,0,0,2,26.3,82
2019-08-22T17:00:00Z,0,60,2,26.3,81
2019-08-22T18:00:00Z,0,120,2,26.6,81.4
2019-08-22T19:00:00Z,0,180,2,26.8,92.9
2019-08-22T20:00:00Z,0,240,2,26.6,92.2
2019-08-22T21:00:00Z,0,300,2,26.6,85.6
2019-08-22T22:00:00Z,2,360,2,26.6,53
2019-08-22T23:00:00Z,60,420,2,26.8,46.9
2019-08-23T00:00:00Z,168,480,2,27.4,49.3
2019-08-23T01:00:00Z,304,540,2,28.1,34.6
2019-08-23T02:00:00Z,412,600,3,28.8,32.6
2019-08-23T03:00:00Z,443,660,3,29.4,46
2019-08-23T04:00:00Z,423,720,3,29.7,55.8
2019-08-23T05:00:00Z,501,780,3,29.6,37.3
2019-08-23T06:00:00Z,296,840,3,29.4,63.6
2019-08-23T07:00:00Z,86,900,3,29.1,89.1
2019-08-23T08:00:00Z,106,960,3,28.5,81.1
2019-08-23T09:00:00Z,92,1020,3,27.6,74.1
2019-08-23T10:00:00Z,33,1080,3,26.8,71.7
2019-08-23T11:00:00Z,2,1140,3,26,60
2019-08-23T12:00:00Z,0,1200,3,25.9,76.8
2019-08-23T13:00:00Z,0,1260,3,26.3,79.2
2019-08-23T14:00:00Z,0,0,3,26.5,78.9
2019-08-23T15:00:00Z,0,60,3,26.6,79.2
2019-08-23T16:00:00Z,0,120,3,26.6,81.7
2019-08-23T17:00:00Z,0,180,3,26.7,80.7
2019-08-23T18:00:00Z,0,240,3,26.8,80.5
2019-08-23T19:00:00Z,0,300,3,26.8,92.9
2019-08-23T20:00:00Z,0,360,3,26.8,97.1
2019-08-23T21:00:00Z,0,420,3,26.7,88.9
2019-08-23T22:00:00Z,2,480,3,26.7,76.8
2019-08-23T23:00:00Z,55,540,3,26.8,52.8
2019-08-24T00:00:00Z,112,600,3,27,66.3
2019-08-24T01:00:00Z,97,660,3,27.1,82.4
2019-08-24T02:00:00Z,37,720,3,27.4,95.2
2019-08-24T03:00:00Z,23,780,3,27.5,97.5
2019-08-24T04:00:00Z,258,840,3,27.4,73.6
2019-08-24T05:00:00Z,378,900,3,28,60.6
2019-08-24T06:00:00Z,450,960,3,28.7,46.4
2019-08-24T07:00:00Z,243,1020,3,28.8,68.7
2019-08-24T08:00:00Z,133,1080,3,28.7,77.2
2019-08-24T09:00:00Z,138,1140,3,28.4,58.8
2019-08-24T10:00:00Z,31,1200,3,27.9,72.8
2019-08-24T11:00:00Z,2,1260,3,27.3,58.3
2019-08-24T12:00:00Z,0,0,3,27,37.9
2019-08-24T13:00:00Z,0,60,3,26.8,53.1
2019-08-24T14:00:00Z,0,120,3,26.7,53.5
2019-08-24T15:00:00Z,0,180,3,26.8,58.6
2019-08-24T16:00:00Z,0,240,3,26.9,70.6
2019-08-24T17:00:00Z,0,300,3,26.8,66.4
2019-08-24T18:00:00Z,0,360,3,26.7,66.3
2019-08-24T19:00:00Z,0,420,3,26.6,63.7
2019-08-24T20:00:00Z,0,480,3,26.6,67.6
2019-08-24T21:00:00Z,0,540,3,26.6,71.5
2019-08-24T22:00:00Z,2,600,3,26.6,53.7
2019-08-24T23:00:00Z,60,660,3,26.9,48.3
2019-08-25T00:00:00Z,152,720,3,27.6,54.1
2019-08-25T01:00:00Z,311,780,3,27.9,35.5
2019-08-25T02:00:00Z,415,840,4,28.2,36.7
2019-08-25T03:00:00Z,463,900,4,28.8,43.1
2019-08-25T04:00:00Z,326,960,4,29.7,64.8
2019-08-25T05:00:00Z,41,1020,4,29.9,95.9
2019-08-25T06:00:00Z,332,1080,4,30.3,61.9
2019-08-25T07:00:00Z,256,1140,4,30.8,66.3
2019-08-25T08:00:00Z,229,1200,4,30.5,59.5
2019-08-25T09:00:00Z,128,1260,4,29.8,62.3
2019-08-25T10:00:00Z,49,0,4,28.9,58.1
2019-08-25T11:00:00Z,2,60,4,28.1,40.7
2019-08-25T12:00:00Z,0,120,4,27.8,1.3
2019-08-25T13:00:00Z,0,180,4,27.7,36
2019-08-25T14:00:00Z,0,240,4,27.6,36.2
2019-08-25T15:00:00Z,0,300,4,27.5,36.3
2019-08-25T16:00:00Z,0,360,4,27.4,37.6
2019-08-25T17:00:00Z,0,420,4,27.3,35.9
2019-08-25T18:00:00Z,0,480,4,27.1,38.3
2019-08-25T19:00:00Z,0,540,4,26.9,69
2019-08-25T20:00:00Z,0,600,4,26.8,66.3
2019-08-25T21:00:00Z,0,660,4,26.7,65.4
2019-08-25T22:00:00Z,3,720,4,26.7,6.4
2019-08-25T23:00:00Z,65,780,4,27,0
2019-08-26T00:00:00Z,117,840,4,27.9,0
2019-08-26T01:00:00Z,228,900,4,29,9.9
2019-08-26T02:00:00Z,224,960,4,29.9,5.3
2019-08-26T03:00:00Z,331,1020,4,30.5,11
2019-08-26T04:00:00Z,419,1080,4,30.9,15.9
2019-08-26T05:00:00Z,328,1140,4,31.2,9.6
2019-08-26T06:00:00Z,380,1200,4,31.4,19.7
2019-08-26T07:00:00Z,293,1260,4,31.1,16.7
2019-08-26T08:00:00Z,274,0,4,30.6,44.5
2019-08-26T09:00:00Z,155,60,4,30.2,49.9
2019-08-26T10:00:00Z,53,120,4,29.5,53.1
2019-08-26T11:00:00Z,2,180,4,28.6,45.1
2019-08-26T12:00:00Z,0,240,4,28.1,1.3
2019-08-26T13:00:00Z,0,300,4,27.8,35.8
2019-08-26T14:00:00Z,0,360,4,27.5,36.5
2019-08-26T15:00:00Z,0,420,4,27.1,38
2019-08-26T16:00:00Z,0,480,4,26.7,37
2019-08-26T17:00:00Z,0,540,4,26.4,37
2019-08-26T18:00:00Z,0,600,4,26.3,36.3
2019-08-26T19:00:00Z,0,660,4,26.2,55.1
2019-08-26T20:00:00Z,0,720,4,26.1,55.4
2019-08-26T21:00:00Z,0,780,4,25.7,62.1
2019-08-26T22:00:00Z,2,840,4,25.5,71.9
2019-08-26T23:00:00Z,57,900,4,25.4,51.9
2019-08-27T00:00:00Z,110,960,4,25.6,67.3
2019-08-27T01:00:00Z,149,1020,4,25.5,74.9
2019-08-27T02:00:00Z,193,1080,5,25.1,75.2
2019-08-27T03:00:00Z,169,1140,5,25.1,81.5
2019-08-27T04:00:00Z,145,1200,5,24.8,85.3
2019-08-27T05:00:00Z,180,1260,5,24.3,81.8
2019-08-27T06:00:00Z,165,0,5,24.4,81.8
2019-08-27T07:00:00Z,166,60,5,24.3,78.1
2019-08-27T08:00:00Z,115,120,5,24.1,79.8
2019-08-27T09:00:00Z,61,180,5,24.1,82.6
2019-08-27T10:00:00Z,23,240,5,23.9,77
2019-08-27T11:00:00Z,1,300,5,23.9,83.9
2019-08-27T12:00:00Z,0,360,5,24,92.2
2019-08-27T13:00:00Z,0,420,5,24,93.1
2019-08-27T14:00:00Z,0,480,5,23.9,93.2
2019-08-27T15:00:00Z,0,540,5,23.9,92.9
2019-08-27T16:00:00Z,0,600,5,23.9,93
2019-08-27T17:00:00Z,0,660,5,24,93
2019-08-27T18:00:00Z,0,720,5,24.3,92.6
2019-08-27T19:00:00Z,0,780,5,24.6,83.3
2019-08-27T20:00:00Z,0,840,5,24.8,80.4
2019-08-27T21:00:00Z,0,900,5,25.1,79.7
2019-08-27T22:00:00Z,3,960,5,25.5,25.2
2019-08-27T23:00:00Z,76,1020,5,25.9,26.1
2019-08-28T00:00:00Z,194,1080,5,26.8,22.3
2019-08-28T01:00:00Z,249,1140,5,27.8,53.3
2019-08-28T02:00:00Z,361,1200,5,28.7,26.5
2019-08-28T03:00:00Z,424,1260,5,29.3,46
2019-08-28T04:00:00Z,442,0,5,29.6,51.1
2019-08-28T05:00:00Z,494,60,5,29.3,24.8
2019-08-28T06:00:00Z,461,120,5,28.8,40.9
2019-08-28T07:00:00Z,399,180,5,28.7,34.3
2019-08-28T08:00:00Z,262,240,5,28.4,19.2
2019-08-28T09:00:00Z,170,300,5,27.8,37.4
2019-08-28T10:00:00Z,61,360,5,26.8,34.9
2019-08-28T11:00:00Z,3,420,5,26.2,17.8
2019-08-28T12:00:00Z,0,480,5,26.4,11.2
2019-08-28T13:00:00Z,0,540,5,26.6,66.7
2019-08-28T14:00:00Z,0,600,5,26.5,65.2
2019-08-28T15:00:00Z,0,660,5,26.5,71
2019-08-28T16:00:00Z,0,720,5,26.4,73.3
2019-08-28T17:00:00Z,0,780,5,26.1,76.1
2019-08-28T18:00:00Z,0,840,5,25.9,70.5
2019-08-28T19:00:00Z,0,900,5,25.6,79.7
2019-08-28T20:00:00Z,0,960,5,25.5,81.9
2019-08-28T21:00:00Z,0,1020,5,25.4,82
2019-08-28T22:00:00Z,2,1080,5,25.3,55.6
2019-08-28T23:00:00Z,69,1140,5,25.5,10.2
2019-08-29T00:00:00Z,118,1200,5,26,0.4
2019-08-29T01:00:00Z,220,1260,5,26.7,8.8
2019-08-29T02:00:00Z,390,0,6,28.1,24.6
2019-08-29T03:00:00Z,484,60,6,29.3,38.5
2019-08-29T04:00:00Z,386,120,6,30,59.3
2019-08-29T05:00:00Z,230,180,6,30.4,76.4
2019-08-29T06:00:00Z,318,240,6,30.6,64.3
2019-08-29T07:00:00Z,361,300,6,30.4,49.6
2019-08-29T08:00:00Z,274,360,6,30,30.2
2019-08-29T09:00:00Z,140,420,6,29.5,11
2019-08-29T10:00:00Z,57,480,6,28.5,37.5
2019-08-29T11:00:00Z,3,540,6,27.5,13.6
2019-08-29T12:00:00Z,0,600,6,26.9,11.9
2019-08-29T13:00:00Z,0,660,6,26.8,50.3
2019-08-29T14:00:00Z,0,720,6,26.8,49
2019-08-29T15:00:00Z,0,780,6,26.8,43.7
2019-08-29T16:00:00Z,0,840,6,26.6,52.1
2019-08-29T17:00:00Z,0,900,6,26.2,52.7
2019-08-29T18:00:00Z,0,960,6,25.4,54.1
2019-08-29T19:00:00Z,0,1020,6,24.7,92.4
2019-08-29T20:00:00Z,0,1080,6,24.6,93.6
2019-08-29T21:00:00Z,0,1140,6,24.5,97.3
2019-08-29T22:00:00Z,1,1200,6,24.5,91.8
2019-08-29T23:00:00Z,69,1260,6,24.6,43.1
2019-08-30T00:00:00Z,155,0,6,25.1,37.6
2019-08-30T01:00:00Z,288,60,6,25.6,21.9
2019-08-30T02:00:00Z,405,120,6,25.8,27.7
2019-08-30T03:00:00Z,410,180,6,26.1,52.1
2019-08-30T04:00:00Z,529,240,6,26.7,34.8
2019-08-30T05:00:00Z,461,300,6,27.9,19.9
2019-08-30T06:00:00Z,435,360,6,28.8,22.3
2019-08-30T07:00:00Z,397,420,6,29.1,32.3
2019-08-30T08:00:00Z,261,480,6,29.1,49.2
2019-08-30T09:00:00Z,89,540,6,28.6,74.2
2019-08-30T10:00:00Z,37,600,6,27.8,62.1
2019-08-30T11:00:00Z,1,660,6,27.3,65.5
2019-08-30T12:00:00Z,0,720,6,26.9,49.2
2019-08-30T13:00:00Z,0,780,6,26.4,52.1
2019-08-30T14:00:00Z,0,840,6,25.9,45.8
2019-08-30T15:00:00Z,0,900,6,25.6,52.6
2019-08-30T16:00:00Z,0,960,6,25.5,68.3
2019-08-30T17:00:00Z,0,1020,6,25.5,67.4
2019-08-30T18:00:00Z,0,1080,6,25.3,67.4
2019-08-30T19:00:00Z,0,1140,6,25.2,68.9
2019-08-30T20:00:00Z,0,1200,6,25.1,70
2019-08-30T21:00:00Z,0,1260,6,25,70.6
2019-08-30T22:00:00Z,2,0,6,24.9,62.7
2019-08-30T23:00:00Z,68,60,6,25.3,43.1
2019-08-31T00:00:00Z,182,120,6,26.2,24.3
2019-08-31T01:00:00Z,285,180,6,27.2,19.9
2019-08-31T02:00:00Z,415,240,0,28.1,33.9
2019-08-31T03:00:00Z,425,300,0,28.9,25.8
2019-08-31T04:00:00Z,453,360,0,29.6,18.6
2019-08-31T05:00:00Z,513,420,0,29.9,35.9
2019-08-31T06:00:00Z,448,480,0,29.8,26.8
2019-08-31T07:00:00Z,359,540,0,29.5,45.5
2019-08-31T08:00:00Z,173,600,0,28.8,69.7
2019-08-31T09:00:00Z,50,660,0,27.9,85.7
2019-08-31T10:00:00Z,20,720,0,26.9,75.9
2019-08-31T11:00:00Z,2,780,0,26.3,60.9
2019-08-31T12:00:00Z,0,840,0,25.9,71.5
2019-08-31T13:00:00Z,0,900,0,25.5,67
2019-08-31T14:00:00Z,0,960,0,25.2,67.6
2019-08-31T15:00:00Z,0,1020,0,24.9,67.7
2019-08-31T16:00:00Z,0,1080,0,24.8,67.5
2019-08-31T17:00:00Z,0,1140,0,24.8,67.3
2019-08-31T18:00:00Z,0,1200,0,24.7,67.3
2019-08-31T19:00:00Z,0,1260,0,24.5,80.8
2019-08-31T20:00:00Z,0,0,0,24.4,71.2
2019-08-31T21:00:00Z,0,60,0,24.4,86.1
2019-08-31T22:00:00Z,3,120,0,24.5,63.7
2019-08-31T23:00:00Z,69,180,0,24.7,42.7
2019-09-01T00:00:00Z,190,240,0,25.6,38.4
2019-09-01T01:00:00Z,308,300,0,26.7,24.2
2019-09-01T02:00:00Z,221,360,0,27.8,5.3
2019-09-01T03:00:00Z,194,420,0,29,0.5
2019-09-01T04:00:00Z,207,480,0,29.7,0.3
2019-09-01T05:00:00Z,201,540,0,29.9,0.4
2019-09-01T06:00:00Z,172,600,0,30,0
2019-09-01T07:00:00Z,274,660,0,29.8,19.3
2019-09-01T08:00:00Z,206,720,0,29.5,61.9
2019-09-01T09:00:00Z,22,780,0,28.9,92.9
2019-09-01T10:00:00Z,20,840,0,28.1,77.3
2019-09-01T11:00:00Z,0,900,0,27.6,82.7
2019-09-01T12:00:00Z,0,960,0,27,65
2019-09-01T13:00:00Z,0,1020,0,26.6,43.6
2019-09-01T14:00:00Z,0,1080,0,26.4,33.1
2019-09-01T15:00:00Z,0,1140,0,26.2,37.6
2019-09-01T16:00:00Z,0,1200,0,25.9,52.8
2019-09-01T17:00:00Z,0,1260,0,25.6,52.8
2019-09-01T18:00:00Z,0,0,0,25.5,51.9
2019-09-01T19:00:00Z,0,60,0,25.4,37
2019-09-01T20:00:00Z,0,120,0,25.3,39.7
2019-09-01T21:00:00Z,0,180,0,25.2,46.2
2019-09-01T22:00:00Z,2,240,0,25.2,57.8
2019-09-01T23:00:00Z,63,300,0,25.6,12.4
2019-09-02T00:00:00Z,124,360,0,26.8,1.5
2019-09-02T01:00:00Z,259,420,0,28,14.1
2019-09-02T02:00:00Z,390,480,1,29.1,38.2
2019-09-02T03:00:00Z,484,540,1,29.8,33.6
2019-09-02T04:00:00Z,505,600,1,29.9,25.6
2019-09-02T05:00:00Z,499,660,1,29.6,27.6
2019-09-02T06:00:00Z,458,720,1,28.8,41.8
2019-09-02T07:00:00Z,379,780,1,27.9,42.7
2019-09-02T08:00:00Z,264,840,1,27.3,46.2
2019-09-02T09:00:00Z,167,900,1,26.9,42.9
2019-09-02T10:00:00Z,50,960,1,26.5,51.2
2019-09-02T11:00:00Z,1,1020,1,26.2,81.4
2019-09-02T12:00:00Z,0,1080,1,26.1,80.3
2019-09-02T13:00:00Z,0,1140,1,26.1,80
2019-09-02T14:00:00Z,0,1200,1,26.1,80
2019-09-02T15:00:00Z,0,1260,1,26.2,79.8
2019-09-02T16:00:00Z,0,0,1,26.2,72.3
2019-09-02T17:00:00Z,0,60,1,26.2,74.8
2019-09-02T18:00:00Z,0,120,1,26,75.6
2019-09-02T19:00:00Z,0,180,1,26,80
2019-09-02T20:00:00Z,0,240,1,26.1,80.8
2019-09-02T21:00:00Z,0,300,1,26.1,82.2
2019-09-02T22:00:00Z,2,360,1,26.1,60.2
2019-09-02T23:00:00Z,75,420,1,26.3,26.1
2019-09-03T00:00:00Z,182,480,1,27,15.8
2019-09-03T01:00:00Z,248,540,1,27.8,15.8
2019-09-03T02:00:00Z,172,600,1,28.4,0.1
2019-09-03T03:00:00Z,408,660,1,28.7,24
2019-09-03T04:00:00Z,470,720,1,28.3,44.6
2019-09-03T05:00:00Z,375,780,1,28.2,50
2019-09-03T06:00:00Z,260,840,1,28.2,46.2
2019-09-03T07:00:00Z,192,900,1,27.7,74.4
2019-09-03T08:00:00Z,189,960,1,27.3,65.6
2019-09-03T09:00:00Z,116,1020,1,27.1,63.3
2019-09-03T10:00:00Z,35,1080,1,27.1,61.9
2019-09-03T11:00:00Z,2,1140,1,27,56.1
2019-09-03T12:00:00Z,0,1200,1,26.7,56.6
2019-09-03T13:00:00Z,0,1260,1,26.5,28
2019-09-03T14:00:00Z,0,0,1,26.6,35.4
2019-09-03T15:00:00Z,0,60,1,26.5,37
2019-09-03T16:00:00Z,0,120,1,26.4,37
2019-09-03T17:00:00Z,0,180,1,26.4,36.7
2019-09-03T18:00:00Z,0,240,1,26.2,36.6
2019-09-03T19:00:00Z,0,300,1,26.1,37.9
2019-09-03T20:00:00Z,0,360,1,26,36.7
2019-09-03T21:00:00Z,0,420,1,25.9,39.3
2019-09-03T22:00:00Z,3,480,1,25.9,31.5
2019-09-03T23:00:00Z,67,540,1,26.4,10
2019-09-04T00:00:00Z,132,600,1,27.3,4.4
2019-09-04T01:00:00Z,161,660,1,28.1,1.5
2019-09-04T02:00:00Z,171,720,2,28.9,0
2019-09-04T03:00:00Z,210,780,2,29.6,1.5
2019-09-04T04:00:00Z,202,840,2,30,0
2019-09-04T05:00:00Z,201,900,2,30.1,0.4
2019-09-04T06:00:00Z,180,960,2,30.1,0.7
2019-09-04T07:00:00Z,289,1020,2,29.8,16.3
2019-09-04T08:00:00Z,123,1080,2,29.4,0
2019-09-04T09:00:00Z,107,1140,2,28.9,3.9
2019-09-04T10:00:00Z,47,1200,2,28.2,3.7
2019-09-04T11:00:00Z,2,1260,2,27.6,7.3
2019-09-04T12:00:00Z,0,0,2,27.3,37
2019-09-04T13:00:00Z,0,60,2,27.2,43
2019-09-04T14:00:00Z,0,120,2,27.1,36.3
2019-09-04T15:00:00Z,0,180,2,27.1,33.4
2019-09-04T16:00:00Z,0,240,2,27,36.4
2019-09-04T17:00:00Z,0,300,2,26.9,39.1
2019-09-04T18:00:00Z,0,360,2,26.8,42.4
2019-09-04T19:00:00Z,0,420,2,26.8,38.2
2019-09-04T20:00:00Z,0,480,2,26.7,39.8
2019-09-04T21:00:00Z,0,540,2,26.6,42.7
2019-09-04T22:00:00Z,2,600,2,26.5,40.5
2019-09-04T23:00:00Z,74,660,2,26.9,17.4
2019-09-05T00:00:00Z,199,720,2,27.7,26
2019-09-05T01:00:00Z,256,780,2,28.3,21.2
2019-09-05T02:00:00Z,196,840,2,28.8,2.4
2019-09-05T03:00:00Z,273,900,2,29.2,6.5
2019-09-05T04:00:00Z,374,960,2,29.6,14.2
2019-09-05T05:00:00Z,292,1020,2,29.8,7.1
2019-09-05T06:00:00Z,306,1080,2,29.9,15
2019-09-05T07:00:00Z,312,1140,2,29.8,18.3
2019-09-05T08:00:00Z,230,1200,2,29.5,24.4
2019-09-05T09:00:00Z,162,1260,2,29,27.2
2019-09-05T10:00:00Z,48,0,2,28.3,41.2
2019-09-05T11:00:00Z,2,60,2,27.8,30.9
2019-09-05T12:00:00Z,0,120,2,27.5,38.6
2019-09-05T13:00:00Z,0,180,2,27.3,7.5
2019-09-05T14:00:00Z,0,240,2,27.2,0.8
2019-09-05T15:00:00Z,0,300,2,27.1,2.3
2019-09-05T16:00:00Z,0,360,2,27.1,0
2019-09-05T17:00:00Z,0,420,2,27,0
2019-09-05T18:00:00Z,0,480,2,26.9,1.8
2019-09-05T19:00:00Z,0,540,2,26.9,51.6
2019-09-05T20:00:00Z,0,600,2,26.9,52.5
2019-09-05T21:00:00Z,0,660,2,26.8,50.1
2019-09-05T22:00:00Z,3,720,2,26.8,7.4
2019-09-05T23:00:00Z,57,780,2,27.1,50.7
2019-09-06T00:00:00Z,180,840,2,27.9,20.3
2019-09-06T01:00:00Z,278,900,2,28.7,22.8
2019-09-06T02:00:00Z,401,960,3,29.3,41.9
2019-09-06T03:00:00Z,435,1020,3,29.8,48
2019-09-06T04:00:00Z,459,1080,3,30.2,48.4
2019-09-06T05:00:00Z,478,1140,3,30.3,40.2
2019-09-06T06:00:00Z,437,1200,3,30.3,22.9
2019-09-06T07:00:00Z,381,1260,3,30.2,30
2019-09-06T08:00:00Z,291,0,3,29.7,35.8
2019-09-06T09:00:00Z,136,60,3,29.1,55.2
2019-09-06T10:00:00Z,38,120,3,28.3,43.5
2019-09-06T11:00:00Z,2,180,3,27.7,0
2019-09-06T12:00:00Z,0,240,3,27.4,0
2019-09-06T13:00:00Z,0,300,3,27.3,0
2019-09-06T14:00:00Z,0,360,3,27.2,0
2019-09-06T15:00:00Z,0,420,3,27.1,0
2019-09-06T16:00:00Z,0,480,3,27,0
2019-09-06T17:00:00Z,0,540,3,26.8,0
2019-09-06T18:00:00Z,0,600,3,26.8,0
2019-09-06T19:00:00Z,0,660,3,26.7,0
2019-09-06T20:00:00Z,0,720,3,26.7,0
2019-09-06T21:00:00Z,0,780,3,26.7,0.5
2019-09-06T22:00:00Z,3,840,3,26.7,10
2019-09-06T23:00:00Z,62,900,3,26.9,40.9
2019-09-07T00:00:00Z,167,960,3,27.6,48.8
2019-09-07T01:00:00Z,276,1020,3,28.4,17.1
2019-09-07T02:00:00Z,354,1080,3,29.1,18.7
2019-09-07T03:00:00Z,402,1140,3,29.7,48.1
2019-09-07T04:00:00Z,464,1200,3,30.1,47.9
2019-09-07T05:00:00Z,507,1260,3,30.4,40.4
2019-09-07T06:00:00Z,404,0,3,30.4,19.5
2019-09-07T07:00:00Z,328,60,3,30.1,18.9
2019-09-07T08:00:00Z,262,120,3,29.5,36
2019-09-07T09:00:00Z,166,180,3,28.8,29.3
2019-09-07T10:00:00Z,32,240,3,28.1,61.6
2019-09-07T11:00:00Z,1,300,3,27.6,45.1
2019-09-07T12:00:00Z,0,360,3,27.4,63.2
2019-09-07T13:00:00Z,0,420,3,27.2,54.1
2019-09-07T14:00:00Z,0,480,3,27.1,59.5
2019-09-07T15:00:00Z,0,540,3,27.2,57.4
2019-09-07T16:00:00Z,0,600,3,27.2,58.2
2019-09-07T17:00:00Z,0,660,3,27.1,59.5
2019-09-07T18:00:00Z,0,720,3,27,60.4
2019-09-07T19:00:00Z,0,780,3,27,64
2019-09-07T20:00:00Z,0,840,3,27,62.7
2019-09-07T21:00:00Z,0,900,3,26.9,64.1
2019-09-07T22:00:00Z,3,960,3,26.9,31.1
2019-09-07T23:00:00Z,61,1020,3,27.2,46.2
2019-09-08T00:00:00Z,197,1080,3,28,35.7
2019-09-08T01:00:00Z,294,1140,3,28.7,22
2019-09-08T02:00:00Z,310,1200,4,29.3,12.8
2019-09-08T03:00:00Z,309,1260,4,29.8,9.7
2019-09-08T04:00:00Z,442,0,4,30.1,23.9
2019-09-08T05:00:00Z,461,60,4,30.1,22.2
2019-09-08T06:00:00Z,270,120,4,30,7.8
2019-09-08T07:00:00Z,342,180,4,29.8,30.6
2019-09-08T08:00:00Z,243,240,4,29.3,52.5
2019-09-08T09:00:00Z,154,300,4,28.6,46.5
2019-09-08T10:00:00Z,43,360,4,27.9,49.6
2019-09-08T11:00:00Z,1,420,4,27.4,38.6
2019-09-08T12:00:00Z,0,480,4,27.2,4.7
2019-09-08T13:00:00Z,0,540,4,27.1,61.1
2019-09-08T14:00:00Z,0,600,4,27,62.1
2019-09-08T15:00:00Z,0,660,4,26.8,66
2019-09-08T16:00:00Z,0,720,4,26.7,80
2019-09-08T17:00:00Z,0,780,4,26.6,78.3
2019-09-08T18:00:00Z,0,840,4,26.5,75.2
2019-09-08T19:00:00Z,0,900,4,26.5,70.4
2019-09-08T20:00:00Z,0,960,4,26.6,67.8
2019-09-08T21:00:00Z,0,1020,4,26.5,65.4
2019-09-08T22:00:00Z,2,1080,4,26.4,62.9
2019-09-08T23:00:00Z,51,1140,4,26.5,59.4
2019-09-09T00:00:00Z,166,1200,4,26.8,51.9
2019-09-09T01:00:00Z,276,1260,4,27.1,50.2
2019-09-09T02:00:00Z,245,0,4,27.3,68.4
2019-09-09T03:00:00Z,349,60,4,28.1,55.6
2019-09-09T04:00:00Z,290,120,4,28.7,64.5
2019-09-09T05:00:00Z,115,180,4,28.9,88.2
2019-09-09T06:00:00Z,123,240,4,28.8,86.4
2019-09-09T07:00:00Z,119,300,4,28.6,84.2
2019-09-09T08:00:00Z,189,360,4,28.4,64.7
2019-09-09T09:00:00Z,71,420,4,27.6,77.8
2019-09-09T10:00:00Z,28,480,4,26.7,65.6
2019-09-09T11:00:00Z,0,540,4,26.1,72
2019-09-09T12:00:00Z,0,600,4,25.6,53.5
2019-09-09T13:00:00Z,0,660,4,25.3,47.6
2019-09-09T14:00:00Z,0,720,4,25.4,48.2
2019-09-09T15:00:00Z,0,780,4,25.3,50.3
2019-09-09T16:00:00Z,0,840,4,25.1,82.2
2019-09-09T17:00:00Z,0,900,4,25,81
2019-09-09T18:00:00Z,0,960,4,24.9,81.4
2019-09-09T19:00:00Z,0,1020,4,24.9,92.8
2019-09-09T20:00:00Z,0,1080,4,24.9,92.8
2019-09-09T21:00:00Z,0,1140,4,24.8,91.9
2019-09-09T22:00:00Z,1,1200,4,24.8,74.3
2019-09-09T23:00:00Z,61,1260,4,25.3,49
2019-09-10T00:00:00Z,167,0,4,26,50.2
