PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2019-01-28T03:00:00Z,2019-01-28T02:00:00Z,PT60M,25.5,-144,44.3,17.9,400,75,57,457,28.2,63.1,0.0,1002.7,65,8.1,41
2019-01-28T04:00:00Z,2019-01-28T03:00:00Z,PT60M,25.8,-164,47.8,17.7,428,56,46,474,28.4,60.9,0.0,1002.5,66,8.3,35
2019-01-28T05:00:00Z,2019-01-28T04:00:00Z,PT60M,25.9,171,47.2,17.6,425,74,61,486,28.4,60.0,0.0,1001.9,66,8.2,34
2019-01-28T06:00:00Z,2019-01-28T05:00:00Z,PT60M,26.1,148,46.0,17.5,233,294,219,452,28.4,59.1,0.0,1001.4,66,8.1,39
2019-01-28T07:00:00Z,2019-01-28T06:00:00Z,PT60M,25.9,133,16.5,17.3,239,532,360,599,28.0,59.0,0.0,1001.1,66,7.9,48
2019-01-28T08:00:00Z,2019-01-28T07:00:00Z,PT60M,25.4,122,3.1,17.0,111,773,384,495,27.1,59.8,0.0,1001.0,65,7.6,60
2019-01-28T09:00:00Z,2019-01-28T08:00:00Z,PT60M,24.8,115,0.6,16.7,73,658,200,273,26.3,60.5,0.0,1000.9,65,7.2,73
2019-01-28T10:00:00Z,2019-01-28T09:00:00Z,PT60M,24.4,110,0.0,16.8,26,185,32,58,26.0,62.6,0.0,1001.2,65,6.8,86
2019-01-28T11:00:00Z,2019-01-28T10:00:00Z,PT60M,24.2,107,0.0,17.5,0,1,0,0,26.5,66.2,0.0,1001.7,65,6.4,100
2019-01-28T12:00:00Z,2019-01-28T11:00:00Z,PT60M,23.9,104,0.0,18.1,0,0,0,0,26.9,69.9,0.0,1002.3,65,5.9,114
2019-01-28T13:00:00Z,2019-01-28T12:00:00Z,PT60M,23.5,102,0.0,18.1,0,0,0,0,26.9,71.7,0.0,1002.6,66,5.5,128
2019-01-28T14:00:00Z,2019-01-28T13:00:00Z,PT60M,22.9,102,0.0,17.5,0,0,0,0,26.5,71.6,0.0,1002.6,66,5.3,142
2019-01-28T15:00:00Z,2019-01-28T14:00:00Z,PT60M,22.3,103,0.0,16.9,0,0,0,0,26.2,71.5,0.0,1002.7,66,5.1,156
2019-01-28T16:00:00Z,2019-01-28T15:00:00Z,PT60M,21.9,119,0.0,16.6,0,0,0,0,25.7,72.2,0.0,1002.5,66,4.9,170
2019-01-28T17:00:00Z,2019-01-28T16:00:00Z,PT60M,21.5,-137,0.0,16.7,0,0,0,0,25.3,73.8,0.0,1002.1,65,4.6,173
2019-01-28T18:00:00Z,2019-01-28T17:00:00Z,PT60M,21.2,-104,0.0,16.7,0,0,0,0,24.8,75.4,0.0,1001.7,64,4.3,160
2019-01-28T19:00:00Z,2019-01-28T18:00:00Z,PT60M,21.0,-102,0.0,16.7,0,0,0,0,24.5,76.7,0.0,1001.4,63,4.2,146
2019-01-28T20:00:00Z,2019-01-28T19:00:00Z,PT60M,20.8,-102,0.0,16.8,0,0,0,0,24.3,77.7,0.0,1001.3,62,4.3,132
2019-01-28T21:00:00Z,2019-01-28T20:00:00Z,PT60M,20.6,-104,0.0,16.8,0,0,0,0,24.1,78.6,0.0,1001.2,60,4.4,117
2019-01-28T22:00:00Z,2019-01-28T21:00:00Z,PT60M,21.1,-106,0.0,17.1,0,0,0,0,23.8,78.1,0.0,1001.4,60,4.7,103
2019-01-28T23:00:00Z,2019-01-28T22:00:00Z,PT60M,22.1,-109,10.2,17.8,14,20,3,18,23.5,76.3,0.0,1002.1,60,5.3,90
2019-01-29T00:00:00Z,2019-01-28T23:00:00Z,PT60M,23.2,-114,56.8,18.4,85,16,4,89,23.1,74.4,0.0,1002.8,60,5.9,76
2019-01-29T01:00:00Z,2019-01-29T00:00:00Z,PT60M,24.0,-120,41.9,18.3,207,117,57,264,23.0,70.3,0.0,1003.1,60,6.6,63
2019-01-29T02:00:00Z,2019-01-29T01:00:00Z,PT60M,24.7,-129,31.2,17.5,332,200,125,456,23.0,64.3,0.0,1002.9,61,7.4,51
2019-01-29T03:00:00Z,2019-01-29T02:00:00Z,PT60M,25.4,-143,38.8,16.7,384,160,120,504,23.1,58.9,0.0,1002.8,62,8.2,41
2019-01-29T04:00:00Z,2019-01-29T03:00:00Z,PT60M,25.8,-164,34.0,16.3,409,234,191,601,23.1,55.8,0.0,1002.3,63,8.6,35
2019-01-29T05:00:00Z,2019-01-29T04:00:00Z,PT60M,26.1,171,50.4,16.3,390,81,67,457,23.2,54.9,0.0,1001.6,63,8.6,34
2019-01-29T06:00:00Z,2019-01-29T05:00:00Z,PT60M,26.3,148,49.7,16.2,384,61,48,432,23.3,53.9,0.0,1000.9,64,8.6,39
2019-01-29T07:00:00Z,2019-01-29T06:00:00Z,PT60M,26.1,132,55.9,16.2,291,32,20,312,23.1,54.4,0.0,1000.5,64,8.4,48
2019-01-29T08:00:00Z,2019-01-29T07:00:00Z,PT60M,25.4,122,67.3,16.1,161,11,5,167,22.8,56.3,0.0,1000.4,64,8.0,60
2019-01-29T09:00:00Z,2019-01-29T08:00:00Z,PT60M,24.7,115,34.1,16.0,132,151,42,173,22.4,58.2,0.0,1000.3,64,7.7,72
2019-01-29T10:00:00Z,2019-01-29T09:00:00Z,PT60M,24.4,110,19.2,16.4,32,51,9,41,22.6,61.0,0.0,1000.6,64,7.2,86
2019-01-29T11:00:00Z,2019-01-29T10:00:00Z,PT60M,24.3,107,0.0,17.2,0,1,0,0,23.4,64.7,0.0,1001.1,63,6.7,100
2019-01-29T12:00:00Z,2019-01-29T11:00:00Z,PT60M,24.2,104,0.0,18.1,0,0,0,0,24.2,68.6,0.0,1001.7,63,6.1,114
2019-01-29T13:00:00Z,2019-01-29T12:00:00Z,PT60M,23.9,102,0.0,18.2,0,0,0,0,24.7,70.5,0.0,1002.1,63,5.8,128
2019-01-29T14:00:00Z,2019-01-29T13:00:00Z,PT60M,23.3,101,0.0,17.5,0,0,0,0,24.9,70.2,0.0,1002.3,64,5.6,142
2019-01-29T15:00:00Z,2019-01-29T14:00:00Z,PT60M,22.6,102,0.0,16.9,0,0,0,0,25.1,70.0,0.0,1002.5,65,5.5,156
2019-01-29T16:00:00Z,2019-01-29T15:00:00Z,PT60M,22.2,117,0.0,16.6,0,0,0,0,25.3,70.5,0.0,1002.5,66,5.3,170
2019-01-29T17:00:00Z,2019-01-29T16:00:00Z,PT60M,22.1,-136,0.0,16.7,0,0,0,0,25.5,71.8,0.0,1002.3,66,5.1,173
2019-01-29T18:00:00Z,2019-01-29T17:00:00Z,PT60M,21.9,-104,0.0,16.9,0,0,0,0,25.6,73.1,0.0,1002.0,66,4.9,160
2019-01-29T19:00:00Z,2019-01-29T18:00:00Z,PT60M,21.8,-101,0.0,17.0,0,0,0,0,25.6,73.9,0.0,1001.8,65,4.7,146
2019-01-29T20:00:00Z,2019-01-29T19:00:00Z,PT60M,21.8,-102,0.0,17.0,0,0,0,0,25.4,74.2,0.0,1001.7,64,4.7,132
2019-01-29T21:00:00Z,2019-01-29T20:00:00Z,PT60M,21.7,-103,0.0,17.0,0,0,0,0,25.3,74.5,0.0,1001.5,62,4.7,117
2019-01-29T22:00:00Z,2019-01-29T21:00:00Z,PT60M,22.1,-106,0.0,17.1,0,0,0,0,25.2,73.4,0.0,1001.7,61,4.9,103
2019-01-29T23:00:00Z,2019-01-29T22:00:00Z,PT60M,22.8,-109,5.2,17.2,17,27,5,21,25.2,71.0,0.0,1002.2,61,5.4,89
2019-01-30T00:00:00Z,2019-01-29T23:00:00Z,PT60M,23.5,-114,37.4,17.4,93,97,21,114,25.2,68.7,0.0,1002.8,61,5.9,76
2019-01-30T01:00:00Z,2019-01-30T00:00:00Z,PT60M,24.2,-120,59.8,17.5,174,33,16,190,25.4,66.0,0.0,1003.1,63,6.4,63
2019-01-30T02:00:00Z,2019-01-30T01:00:00Z,PT60M,25.1,-129,26.8,17.6,262,351,230,492,25.8,63.1,0.0,1003.1,66,7.0,51
2019-01-30T03:00:00Z,2019-01-30T02:00:00Z,PT60M,25.9,-143,8.9,17.7,225,689,520,746,26.2,60.3,0.0,1003.0,69,7.5,41
2019-01-30T04:00:00Z,2019-01-30T03:00:00Z,PT60M,26.5,-164,43.4,17.7,247,322,262,508,26.6,58.4,0.0,1002.7,71,7.7,34
2019-01-30T05:00:00Z,2019-01-30T04:00:00Z,PT60M,26.7,171,64.2,17.6,305,29,24,329,27.1,57.2,0.0,1002.0,72,7.5,33
2019-01-30T06:00:00Z,2019-01-30T05:00:00Z,PT60M,27.0,148,38.5,17.5,352,220,167,519,27.6,56.0,0.0,1001.3,73,7.3,39
2019-01-30T07:00:00Z,2019-01-30T06:00:00Z,PT60M,26.9,132,16.6,17.5,237,524,361,598,27.9,56.5,0.0,1000.9,73,7.0,48
2019-01-30T08:00:00Z,2019-01-30T07:00:00Z,PT60M,26.4,122,46.1,17.6,228,97,50,277,28.0,58.5,0.0,1000.8,72,6.7,60
2019-01-30T09:00:00Z,2019-01-30T08:00:00Z,PT60M,25.9,115,28.7,17.7,139,189,63,202,28.0,60.7,0.0,1000.6,71,6.4,72
2019-01-30T10:00:00Z,2019-01-30T09:00:00Z,PT60M,25.5,110,25.7,18.1,28,30,5,33,27.8,63.8,0.0,1000.8,69,6.0,86
2019-01-30T11:00:00Z,2019-01-30T10:00:00Z,PT60M,25.2,106,0.0,18.9,0,1,0,0,27.4,68.1,0.0,1001.2,68,5.5,100
2019-01-30T12:00:00Z,2019-01-30T11:00:00Z,PT60M,24.9,104,0.0,19.7,0,0,0,0,26.9,72.6,0.0,1001.7,65,5.1,114
2019-01-30T13:00:00Z,2019-01-30T12:00:00Z,PT60M,24.3,102,0.0,19.8,0,0,0,0,26.8,75.8,0.0,1002.0,65,4.7,128
2019-01-30T14:00:00Z,2019-01-30T13:00:00Z,PT60M,23.4,101,0.0,19.3,0,0,0,0,27.1,77.8,0.0,1002.1,66,4.4,142
2019-01-30T15:00:00Z,2019-01-30T14:00:00Z,PT60M,22.5,102,0.0,18.8,0,0,0,0,27.4,79.8,0.0,1002.3,67,4.2,156
2019-01-30T16:00:00Z,2019-01-30T15:00:00Z,PT60M,21.8,116,0.0,18.7,0,0,0,0,27.6,82.3,0.0,1002.1,68,3.9,170
2019-01-30T17:00:00Z,2019-01-30T16:00:00Z,PT60M,21.5,-135,0.0,18.9,0,0,0,0,28.0,85.3,0.0,1001.7,67,3.6,173
2019-01-30T18:00:00Z,2019-01-30T17:00:00Z,PT60M,21.2,-103,1.6,19.2,0,0,0,0,28.3,88.4,0.0,1001.3,66,3.3,160
2019-01-30T19:00:00Z,2019-01-30T18:00:00Z,PT60M,21.0,-101,52.3,19.4,0,0,0,0,28.5,90.5,0.0,1000.9,65,3.2,146
2019-01-30T20:00:00Z,2019-01-30T19:00:00Z,PT60M,21.0,-101,57.8,19.6,0,0,0,0,28.7,91.4,0.0,1000.6,64,3.2,132
2019-01-30T21:00:00Z,2019-01-30T20:00:00Z,PT60M,21.0,-103,50.2,19.8,0,0,0,0,28.9,92.4,0.0,1000.4,63,3.3,117
2019-01-30T22:00:00Z,2019-01-30T21:00:00Z,PT60M,21.5,-105,52.1,20.1,0,0,0,0,29.3,91.5,0.0,1000.5,62,3.6,103
2019-01-30T23:00:00Z,2019-01-30T22:00:00Z,PT60M,22.5,-109,46.2,20.6,14,11,2,15,29.9,88.9,0.0,1001.0,62,4.1,89
2019-01-31T00:00:00Z,2019-01-30T23:00:00Z,PT60M,23.5,-113,12.3,21.1,99,307,84,183,30.5,86.4,0.0,1001.6,62,4.7,76
2019-01-31T01:00:00Z,2019-01-31T00:00:00Z,PT60M,24.3,-119,36.1,21.2,228,122,53,281,31.0,82.8,0.0,1001.8,64,5.2,63
2019-01-31T02:00:00Z,2019-01-31T01:00:00Z,PT60M,25.1,-129,28.2,21.0,314,249,161,476,31.6,78.3,0.0,1001.8,69,5.7,51
2019-01-31T03:00:00Z,2019-01-31T02:00:00Z,PT60M,25.9,-143,35.0,20.9,411,159,119,530,32.1,74.0,0.0,1001.8,73,6.2,41
2019-01-31T04:00:00Z,2019-01-31T03:00:00Z,PT60M,26.4,-164,42.5,20.8,450,86,71,521,32.5,71.1,0.0,1001.4,75,6.3,34
2019-01-31T05:00:00Z,2019-01-31T04:00:00Z,PT60M,26.8,171,39.0,20.7,448,136,114,562,32.7,69.5,0.0,1000.6,75,6.1,33
2019-01-31T06:00:00Z,2019-01-31T05:00:00Z,PT60M,27.1,148,65.7,20.7,281,14,11,291,33.0,68.0,0.0,999.9,75,5.9,38
2019-01-31T07:00:00Z,2019-01-31T06:00:00Z,PT60M,27.1,132,45.5,20.7,330,87,56,386,33.1,68.1,0.0,999.5,75,5.6,48
2019-01-31T08:00:00Z,2019-01-31T07:00:00Z,PT60M,26.7,122,33.4,20.8,250,187,101,351,33.3,70.0,0.0,999.5,73,5.3,59
2019-01-31T09:00:00Z,2019-01-31T08:00:00Z,PT60M,26.2,115,41.2,20.8,140,100,33,173,33.4,72.0,0.0,999.5,71,4.9,72
2019-01-31T10:00:00Z,2019-01-31T09:00:00Z,PT60M,25.9,110,48.9,20.9,19,9,1,21,33.7,74.1,0.0,999.8,70,4.5,86
2019-01-31T11:00:00Z,2019-01-31T10:00:00Z,PT60M,25.7,106,47.3,21.2,1,1,0,1,34.1,76.3,0.0,1000.5,69,3.9,99
2019-01-31T12:00:00Z,2019-01-31T11:00:00Z,PT60M,25.4,103,41.6,21.5,0,0,0,0,34.5,78.7,0.0,1001.1,69,3.3,113
2019-01-31T13:00:00Z,2019-01-31T12:00:00Z,PT60M,24.9,101,37.4,21.5,0,0,0,0,34.6,81.1,0.0,1001.5,69,3.0,128
2019-01-31T14:00:00Z,2019-01-31T13:00:00Z,PT60M,24.1,100,36.8,21.2,0,0,0,0,34.2,83.8,0.0,1001.7,68,3.0,142
2019-01-31T15:00:00Z,2019-01-31T14:00:00Z,PT60M,23.3,101,33.2,20.9,0,0,0,0,33.9,86.6,0.0,1002.0,68,3.0,156
2019-01-31T16:00:00Z,2019-01-31T15:00:00Z,PT60M,22.8,114,0.4,20.7,0,0,0,0,33.5,88.3,0.0,1002.0,68,3.0,170
2019-01-31T17:00:00Z,2019-01-31T16:00:00Z,PT60M,22.5,-133,0.0,20.6,0,0,0,0,33.1,88.9,0.0,1001.7,70,3.0,173
2019-01-31T18:00:00Z,2019-01-31T17:00:00Z,PT60M,22.3,-102,0.0,20.5,0,0,0,0,32.7,89.5,0.0,1001.4,71,3.0,160
2019-01-31T19:00:00Z,2019-01-31T18:00:00Z,PT60M,22.1,-100,0.0,20.3,0,0,0,0,32.2,89.7,0.0,1001.2,72,3.0,146
2019-01-31T20:00:00Z,2019-01-31T19:00:00Z,PT60M,21.9,-101,0.0,20.1,0,0,0,0,31.7,89.6,0.0,1001.1,72,3.2,132
2019-01-31T21:00:00Z,2019-01-31T20:00:00Z,PT60M,21.8,-103,0.0,20.0,0,0,0,0,31.2,89.4,0.0,1001.0,72,3.4,117
2019-01-31T22:00:00Z,2019-01-31T21:00:00Z,PT60M,22.2,-105,0.0,20.1,0,0,0,0,31.1,87.8,0.0,1001.3,73,3.7,103
2019-01-31T23:00:00Z,2019-01-31T22:00:00Z,PT60M,23.0,-108,1.8,20.4,17,41,7,24,31.4,84.9,0.0,1001.9,73,4.3,89
2019-02-01T00:00:00Z,2019-01-31T23:00:00Z,PT60M,23.9,-113,36.7,20.7,104,90,24,128,31.7,82.1,0.0,1002.5,74,4.9,76
2019-02-01T01:00:00Z,2019-02-01T00:00:00Z,PT60M,24.7,-119,54.3,20.5,179,53,26,205,31.7,77.5,0.0,1002.8,73,5.5,63
2019-02-01T02:00:00Z,2019-02-01T01:00:00Z,PT60M,25.5,-128,41.9,20.0,278,166,97,376,31.5,71.4,0.0,1002.8,71,6.3,51
2019-02-01T03:00:00Z,2019-02-01T02:00:00Z,PT60M,26.3,-142,68.6,19.4,249,9,7,256,31.3,65.7,0.0,1002.9,70,7.1,41
2019-02-01T04:00:00Z,2019-02-01T03:00:00Z,PT60M,26.9,-163,73.4,19.0,230,15,13,242,30.9,62.1,0.0,1002.5,69,7.5,34
2019-02-01T05:00:00Z,2019-02-01T04:00:00Z,PT60M,27.2,171,71.3,18.8,245,25,21,266,30.3,60.1,0.0,1001.8,70,7.6,33
2019-02-01T06:00:00Z,2019-02-01T05:00:00Z,PT60M,27.6,148,75.1,18.6,183,37,28,210,29.8,58.1,0.0,1001.0,70,7.7,38
2019-02-01T07:00:00Z,2019-02-01T06:00:00Z,PT60M,27.4,132,34.7,18.4,287,280,197,484,29.0,57.9,0.0,1000.6,70,7.7,48
2019-02-01T08:00:00Z,2019-02-01T07:00:00Z,PT60M,26.8,121,42.7,18.2,241,113,53,294,27.9,59.3,0.0,1000.4,71,7.6,59
2019-02-01T09:00:00Z,2019-02-01T08:00:00Z,PT60M,26.1,114,14.6,18.0,109,431,141,250,26.8,60.8,0.0,1000.3,71,7.4,72
2019-02-01T10:00:00Z,2019-02-01T09:00:00Z,PT60M,25.7,109,19.2,18.2,36,55,10,46,25.7,63.4,0.0,1000.4,71,7.0,86
2019-02-01T11:00:00Z,2019-02-01T10:00:00Z,PT60M,25.4,106,0.0,18.9,1,1,0,1,24.4,67.2,0.0,1000.9,71,6.4,99
2019-02-01T12:00:00Z,2019-02-01T11:00:00Z,PT60M,25.1,103,0.0,19.6,0,0,0,0,23.2,71.3,0.0,1001.5,71,5.7,113
2019-02-01T13:00:00Z,2019-02-01T12:00:00Z,PT60M,24.6,101,0.0,19.5,0,0,0,0,22.7,73.1,0.0,1001.8,71,5.3,128
2019-02-01T14:00:00Z,2019-02-01T13:00:00Z,PT60M,23.9,100,0.0,18.7,0,0,0,0,22.8,72.7,0.0,1002.0,70,5.4,142
2019-02-01T15:00:00Z,2019-02-01T14:00:00Z,PT60M,23.1,100,0.0,17.8,0,0,0,0,22.9,72.3,0.0,1002.3,70,5.4,156
2019-02-01T16:00:00Z,2019-02-01T15:00:00Z,PT60M,22.7,112,0.0,17.4,0,0,0,0,23.3,72.3,0.0,1002.1,70,5.3,170
2019-02-01T17:00:00Z,2019-02-01T16:00:00Z,PT60M,22.5,-132,0.0,17.4,0,0,0,0,24.0,72.9,0.0,1001.7,69,5.1,174
2019-02-01T18:00:00Z,2019-02-01T17:00:00Z,PT60M,22.3,-101,0.3,17.4,0,0,0,0,24.6,73.5,0.0,1001.3,69,4.9,160
2019-02-01T19:00:00Z,2019-02-01T18:00:00Z,PT60M,22.2,-100,8.8,17.4,0,0,0,0,25.3,74.3,0.0,1000.9,68,4.8,146
2019-02-01T20:00:00Z,2019-02-01T19:00:00Z,PT60M,22.1,-100,15.0,17.5,0,0,0,0,26.1,75.2,0.0,1000.7,67,4.7,132
2019-02-01T21:00:00Z,2019-02-01T20:00:00Z,PT60M,22.0,-102,21.0,17.6,0,0,0,0,26.8,76.1,0.0,1000.4,66,4.7,117
2019-02-01T22:00:00Z,2019-02-01T21:00:00Z,PT60M,22.4,-105,0.2,18.1,0,0,0,0,27.6,76.7,0.0,1000.6,66,4.8,103
2019-02-01T23:00:00Z,2019-02-01T22:00:00Z,PT60M,23.2,-108,4.9,18.9,17,45,8,25,28.5,77.0,0.0,1001.1,67,5.2,89
2019-02-02T00:00:00Z,2019-02-01T23:00:00Z,PT60M,24.0,-113,0.1,19.8,79,489,129,207,29.4,77.3,0.0,1001.7,68,5.6,76
2019-02-02T01:00:00Z,2019-02-02T00:00:00Z,PT60M,24.7,-119,0.0,20.2,104,752,346,450,30.2,75.9,0.0,1001.9,69,6.2,63
2019-02-02T02:00:00Z,2019-02-02T01:00:00Z,PT60M,25.3,-128,0.0,20.1,117,862,547,664,30.9,73.1,0.0,1001.9,71,7.0,51
2019-02-02T03:00:00Z,2019-02-02T02:00:00Z,PT60M,25.8,-142,8.4,20.0,225,697,527,753,31.5,70.3,0.0,1001.8,73,7.9,40
2019-02-02T04:00:00Z,2019-02-02T03:00:00Z,PT60M,26.3,-163,14.4,20.1,283,601,497,780,32.0,68.8,0.0,1001.4,74,8.3,34
2019-02-02T05:00:00Z,2019-02-02T04:00:00Z,PT60M,26.5,171,22.3,20.2,388,396,333,720,32.2,68.3,0.0,1000.5,75,8.4,33
2019-02-02T06:00:00Z,2019-02-02T05:00:00Z,PT60M,26.7,148,12.8,20.3,257,622,496,753,32.5,67.8,0.0,999.7,75,8.4,38
2019-02-02T07:00:00Z,2019-02-02T06:00:00Z,PT60M,26.6,132,19.1,20.3,271,464,313,584,32.5,68.1,0.0,999.3,75,8.3,47
2019-02-02T08:00:00Z,2019-02-02T07:00:00Z,PT60M,26.2,121,28.5,20.1,249,246,125,374,32.4,69.3,0.0,999.4,75,8.0,59
2019-02-02T09:00:00Z,2019-02-02T08:00:00Z,PT60M,25.8,114,21.3,20.0,141,273,85,227,32.2,70.4,0.0,999.4,75,7.6,72
2019-02-02T10:00:00Z,2019-02-02T09:00:00Z,PT60M,25.6,109,9.3,20.1,35,133,23,58,31.6,71.8,0.0,999.7,74,7.1,85
2019-02-02T11:00:00Z,2019-02-02T10:00:00Z,PT60M,25.5,106,0.0,20.4,1,1,0,1,30.6,73.6,0.0,1000.3,74,6.5,99
2019-02-02T12:00:00Z,2019-02-02T11:00:00Z,PT60M,25.4,103,0.0,20.7,0,0,0,0,29.5,75.3,0.0,1001.0,73,5.8,113
2019-02-02T13:00:00Z,2019-02-02T12:00:00Z,PT60M,25.0,101,0.0,20.7,0,0,0,0,28.8,76.8,0.0,1001.5,73,5.4,128
2019-02-02T14:00:00Z,2019-02-02T13:00:00Z,PT60M,24.2,99,0.0,20.2,0,0,0,0,28.5,78.2,0.0,1001.8,74,5.2,142
2019-02-02T15:00:00Z,2019-02-02T14:00:00Z,PT60M,23.4,100,0.0,19.7,0,0,0,0,28.2,79.5,0.0,1002.2,74,4.9,156
2019-02-02T16:00:00Z,2019-02-02T15:00:00Z,PT60M,22.9,110,0.0,19.4,0,0,0,0,27.8,80.7,0.0,1002.2,74,4.7,170
2019-02-02T17:00:00Z,2019-02-02T16:00:00Z,PT60M,22.7,-130,0.0,19.4,0,0,0,0,27.2,81.7,0.0,1002.0,74,4.4,174
2019-02-02T18:00:00Z,2019-02-02T17:00:00Z,PT60M,22.4,-100,0.0,19.3,0,0,0,0,26.7,82.7,0.0,1001.7,74,4.1,160
2019-02-02T19:00:00Z,2019-02-02T18:00:00Z,PT60M,22.2,-99,0.0,19.3,0,0,0,0,26.2,83.6,0.0,1001.4,73,3.9,146
2019-02-02T20:00:00Z,2019-02-02T19:00:00Z,PT60M,21.9,-100,0.0,19.2,0,0,0,0,25.8,84.6,0.0,1001.2,71,3.6,132
2019-02-02T21:00:00Z,2019-02-02T20:00:00Z,PT60M,21.6,-102,0.0,19.1,0,0,0,0,25.5,85.6,0.0,1001.0,70,3.4,117
2019-02-02T22:00:00Z,2019-02-02T21:00:00Z,PT60M,22.0,-105,0.0,19.3,0,0,0,0,25.8,85.0,0.0,1001.1,69,3.5,103
2019-02-02T23:00:00Z,2019-02-02T22:00:00Z,PT60M,23.0,-108,0.9,19.9,18,50,8,26,26.9,82.7,0.0,1001.6,69,4.0,89
2019-02-03T00:00:00Z,2019-02-02T23:00:00Z,PT60M,24.1,-112,2.4,20.5,80,475,128,208,28.0,80.6,0.0,1002.0,69,4.4,76
2019-02-03T01:00:00Z,2019-02-03T00:00:00Z,PT60M,24.9,-119,0.0,20.7,103,757,350,453,28.8,77.6,0.0,1002.3,71,5.0,63
2019-02-03T02:00:00Z,2019-02-03T01:00:00Z,PT60M,25.6,-128,0.1,20.5,118,861,548,666,29.3,73.9,0.0,1002.4,76,5.5,50
2019-02-03T03:00:00Z,2019-02-03T02:00:00Z,PT60M,26.2,-142,14.6,20.4,293,542,413,706,29.9,70.3,0.0,1002.5,80,6.2,40
2019-02-03T04:00:00Z,2019-02-03T03:00:00Z,PT60M,26.7,-163,12.2,20.3,288,621,518,806,30.4,67.8,0.0,1002.2,81,6.4,33
2019-02-03T05:00:00Z,2019-02-03T04:00:00Z,PT60M,27.1,171,13.4,20.2,304,593,501,805,30.8,66.0,0.0,1001.3,81,6.4,32
2019-02-03T06:00:00Z,2019-02-03T05:00:00Z,PT60M,27.5,147,12.3,20.2,266,621,492,758,31.3,64.3,0.0,1000.5,81,6.3,38
2019-02-03T07:00:00Z,2019-02-03T06:00:00Z,PT60M,27.5,131,33.0,20.2,354,193,135,489,31.6,64.6,0.0,1000.0,80,6.2,47
2019-02-03T08:00:00Z,2019-02-03T07:00:00Z,PT60M,27.0,121,47.1,20.3,252,53,28,279,31.9,66.8,0.0,999.9,77,5.9,59
2019-02-03T09:00:00Z,2019-02-03T08:00:00Z,PT60M,26.6,114,67.5,20.4,95,9,3,98,32.2,69.0,0.0,999.8,75,5.6,72
2019-02-03T10:00:00Z,2019-02-03T09:00:00Z,PT60M,26.2,109,39.6,20.8,22,15,3,25,32.5,72.2,0.0,1000.0,73,5.2,85
2019-02-03T11:00:00Z,2019-02-03T10:00:00Z,PT60M,26.1,105,0.0,21.6,1,1,0,1,32.8,76.3,0.0,1000.5,72,4.8,99
2019-02-03T12:00:00Z,2019-02-03T11:00:00Z,PT60M,25.9,102,0.0,22.3,0,0,0,0,33.1,80.7,0.0,1001.0,70,4.4,113
2019-02-03T13:00:00Z,2019-02-03T12:00:00Z,PT60M,25.4,100,0.0,22.5,0,0,0,0,33.4,83.9,0.0,1001.4,69,4.2,127
2019-02-03T14:00:00Z,2019-02-03T13:00:00Z,PT60M,24.6,99,0.0,22.1,0,0,0,0,33.7,86.1,0.0,1001.7,70,4.2,142
2019-02-03T15:00:00Z,2019-02-03T14:00:00Z,PT60M,23.8,99,0.0,21.7,0,0,0,0,33.9,88.3,0.0,1002.0,71,4.3,156
2019-02-03T16:00:00Z,2019-02-03T15:00:00Z,PT60M,23.2,108,0.0,21.5,0,0,0,0,34.2,89.9,0.0,1002.1,72,4.3,170
2019-02-03T17:00:00Z,2019-02-03T16:00:00Z,PT60M,22.9,-128,0.0,21.4,0,0,0,0,34.4,90.9,0.0,1001.9,73,4.3,174
2019-02-03T18:00:00Z,2019-02-03T17:00:00Z,PT60M,22.6,-99,0.0,21.3,0,0,0,0,34.6,92.0,0.0,1001.6,73,4.3,160
2019-02-03T19:00:00Z,2019-02-03T18:00:00Z,PT60M,22.4,-99,0.0,21.2,0,0,0,0,34.5,92.5,0.0,1001.5,74,4.2,146
2019-02-03T20:00:00Z,2019-02-03T19:00:00Z,PT60M,22.3,-100,0.0,21.0,0,0,0,0,34.1,92.4,0.0,1001.4,73,4.0,132
2019-02-03T21:00:00Z,2019-02-03T20:00:00Z,PT60M,22.2,-102,0.0,20.9,0,0,0,0,33.8,92.4,0.0,1001.3,73,3.9,117
2019-02-03T22:00:00Z,2019-02-03T21:00:00Z,PT60M,22.6,-104,0.0,21.1,0,0,0,0,33.2,91.1,0.0,1001.4,72,4.1,103
2019-02-03T23:00:00Z,2019-02-03T22:00:00Z,PT60M,23.5,-108,5.4,21.6,18,29,5,22,32.5,88.8,0.0,1001.9,71,4.7,89
2019-02-04T00:00:00Z,2019-02-03T23:00:00Z,PT60M,24.4,-112,13.2,22.1,107,282,73,180,31.8,86.6,0.0,1002.3,71,5.3,76
2019-02-04T01:00:00Z,2019-02-04T00:00:00Z,PT60M,25.4,-118,24.6,22.0,227,244,114,341,31.2,81.6,0.0,1002.4,71,5.8,63
2019-02-04T02:00:00Z,2019-02-04T01:00:00Z,PT60M,26.4,-127,21.1,21.5,302,354,223,525,30.7,74.4,0.0,1002.3,72,6.4,50
